BNF_CODE,BNF_DESCRIPTION,CHEMICAL_SUBSTANCE_BNF_DESCR
0913451C0BCAAAB,PK Foods low protein jelly mix dessert (2 flavours),Food replacer discontinued or OTC desserts (0913451)
0914011U0BBAAAA,Fresubin Plant-Based tube feed liquid,Tube feed 1.5kcal/ml w fibre high prot plant based (0914011)
1103010ALAAAAAA,Hydrocortisone sod phos 3.35mg/ml eye dps 0.4ml preserv free,Hydrocort sodiumphos (old)
1103010ALBBAAAA,Softacort 3.35mg/ml eye drops 0.4ml unit dose,Hydrocort sodiumphos (old)
