BNF_CODE,BNF_DESCRIPTION,CHEMICAL_SUBSTANCE_BNF_DESCR
0109010W0BBAAAA,Iqirvo 80mg tablets,Elafibranor
0801050BVAAABAB,Lenvatinib 10mg capsules,Lenvatinib
0913451M0BBAAAA,Meta Healthcare low protein hazelnut spread,Food replacer discontinued or OTC spreads (0913451)
