BNF_CODE,BNF_DESCRIPTION,CHEMICAL_SUBSTANCE_BNF_DESCR
0401010AEAAACAC,Eszopiclone 3mg tablets,Eszopiclone
0401010AEAAAAAA,Eszopiclone 1mg tablets,Eszopiclone
0913011Y0BBAAAA,Altraplen Compact Protein Max liquid (4 flavours),"RtS 2.4 kcal/ml m/sk high volume, higher protein (0913011)"
