BNF_CODE,BNF_DESCRIPTION,CHEMICAL_SUBSTANCE_BNF_DESCR
0409030S0BBAAAA,Vyndaqel 20mg capsules,Tafamidis
0503010ASBBAAAA,Delstrigo 100mg/300mg/245mg tablets,Doravirine/lamivudine/tenofovir disoproxil
0913411C0BBADAA,"SLO Syrup Hot IDDSI 1, 2 and 3 liquid thickener conc liq",Liquid disc or non ACBS thickener - gum based (0913411)
0913411C0BBAAAA,"SLO Syrup Cold IDDSI 1, 2 and 3 liquid thickener conc liq",Liquid disc or non ACBS thickener - gum based (0913411)
1305030K0AAABAB,Abrocitinib 200mg tablets,Abrocitinib
