BNF_CODE,BNF_DESCRIPTION,CHEMICAL_SUBSTANCE_BNF_DESCR
0503032L0BBAAA0,Vosevi 400mg/100mg/100mg tablets,Sofosbuvir/velpatasvir/voxilaprevir
0913461F0BEAEAD,Juvela gluten free pasta spaghetti,Specialist food replacer OTC or disc pasta (0913461)
0913461F0BEABAD,Juvela gluten free pasta fusilli,Specialist food replacer OTC or disc pasta (0913461)
