vmp_snomed_code,vmp_product_name,vtm_id,vtm_nm
45792011000001104,Fosdenopterin 9.5mg powder for solution for injection vials,1153618003,Fosdenopterin
7720611000001102,Magnesium glycinate 100mg tablets,776615008,Magnesium glycinate
45391811000001102,Obecabtagene autoleucel 410million cells dispersion for infusion bags,45357911000001106,Obecabtagene autoleucel
44008511000001102,Palopegteriparatide 420micrograms/1.4ml solution for injection pre-filled disposable devices,44000711000001105,Palopegteriparatide
