BNF_CODE,BNF_DESCRIPTION,CHEMICAL_SUBSTANCE_BNF_DESCR
0702020AAAAAAAA,Secnidazole 2g granules sachets,Secnidazole
1305030F0AAABAB,Guselkumab 100mg/1ml inj pre-filled disposable devices,Guselkumab
1305030M0AAAAAA,Delgocitinib 20mg/g cream,Delgocitinib
1305030M0BBAAAA,Anzupgo 20mg/g cream,Delgocitinib
