BNF_CODE,BNF_DESCRIPTION,CHEMICAL_SUBSTANCE_BNF_DESCR
0309020H0BPABAM,Bell's Children's Dry Tickly Cough 750mg/5ml oral solution,Glycerol
0402020ADBBADAD,Abilify Maintena 720mg/2.4ml prolonged-rel inj pf syringes,Aripiprazole
0906040G0ETAAFD,"BetterYou Vitamin D 1,000units Daily oral spray",Colecalciferol
0913011N0BDAAAJ,EnergieShake Complete 1.5kcal liquid (5 flavours),Ready to serve 1.5 kcal/ml milkshake (0913011)
0913461E0BHAAAP,Just: Gluten Free Good white bread sliced,Specialist food replacer OTC or disc bread (0913461)
1001030AAAAABAB,Apremilast 10mg/20mg/30mg tablets treatment initiation pack,Apremilast
20030900209,Askina DresSil Active dressing 15cm x 15cm,Wound Management & Other Dressings
20100000706,Breeze Silicone fixation tape 4cm,Surgical Adhesive Tape
