BNF_CODE,BNF_DESCRIPTION,CHEMICAL_SUBSTANCE_BNF_DESCR
0207020AAAAAAAA,Isoprenaline hydrochloride 1mg/5ml inf vials,Isoprenaline hydrochloride
0913011AABBAAAA,Fortisip PlantBased 2kcal liquid (3 flavours),RtS 2-2.4 kcal/ml m/sk hi prot hi eng plant based (0913011)
